idx,title_raw,text_raw
5927005,"

                    Phytoremediation of heavy metals with creosote plants                
","
            Methods are described for the decontamination of soil containing heavy metals. In particular, these methods rely on phytoremediation using the plants of the species Larrea tridentata, the creosote bush. The methods are particularly directed at the decontamination of soil containing lead, copper, nickel and cadmium. The methods described herein are the first examples of phytoremediation using perennial plants which concentrate a high proportion of the scavenged metals in nonessential tissues, allowing the plants to be used continuously, rather than requiring repeated cycles of planting and harvesting entire plants in order to fully decontaminate the same area of land.        "
5710369,"

                    A16 soybeans having low linolenic acid content and descendents                
","
            A novel soybean seed and plant designated A16 having ATCC Accession No. and its descendents are provided. Such soybean exhibits an unusually low linolenic acid (C18:3) content of less than 2.5% by weight based upon the total fatty acid content in the endogenously formed vegetable oil.        "
5714669,"

                    A17 soybeans having low linolenic acid content and descendents                
","
            A novel soybean seed and plant designated A17 having ATCC Accession No. 40539 and its descendents are provided. Such soybean exhibits an unusually low linolenic acid (C18:3) content of less than 2.5% by weight based upon the total fatty acid content in the endogenously formed vegetable oil. Also, the palmitic acid (C16:0) content of the endogenously formed vegetable oil is elevated and is at least 15.1% by weight based upon the total fatty acid content.        "
5714668,"

                    Soybeans having low linolenic acid and elevated stearic acid contents                
","
            A novel soybean seed and plant capable of producing the same are provided. Such soybean seed contains an endogenous linolenic acid (C18:3) content in the vegetable oil at a low level of less than 3.0% (preferably less than about 2.5%) by weight in combination with an elevated stearic acid (C18:0) content of about 20% to 32% by weight based upon the total fatty acid content. The soybean seed is capable upon germination of producing a plant that likewise forms seeds having an endogenous linolenic acid content in the vegetable oil of less than 3.0% (preferably less than about 2.5%) by weight in combination with an elevated stearic acid content of about 20% to 32% by weight based upon the total fatty acid content. The linolenic acid and stearic acid contents of the endogenously formed vegetable oil are determined by gas chromatography (as described).        "
6322607,"

                    Zinc-ammonium phosphate fertilizers                
","
            A process of obtaining a co-granulate of zinc and ammonium phosphate having a N/P ratio of 0.6-1.9 which includes initially feeding ammonium phosphate in finely divided form with a zinc source such as zinc oxide or zinc sulphate into a granulator wherein ammonia may also be fed into the granulator to increase the N/P ratio. The co-granulate is then obtained after drying.        "
9526243,"

                    Pollination success and seed set in corn hybrid seed production                
","
            The invention provides methods and process to enhance pollination success and thereby increase seed yield in corn seed production. The invention discloses use of Gibberellins to increase hybrid seed production in corn.         "
10721857,"

                    Autonomous integrated farming system                
","
            A farming system includes a field engagement unit. The field engagement unit includes a support assembly. The support assembly includes one or more work tool rail assemblies. The field engagement unit additionally includes one or more propulsion units which provide omnidirectional control of the field engagement unit. The field engagement unit additionally includes one or more work tool assemblies. The one or more work tool assemblies are actuatable along the one or more work tool rail assemblies. The farming system additionally includes a local controller. The local controller includes one or more processors configured to execute a set of program instructions stored in memory. The program instructions are configured to cause the one or more processors to control one or more components of the field engagement unit.         "
0274241,"

                    Autonomous Integrated Farming System                
","
            A farming system includes a field engagement unit. The field engagement unit includes a support assembly. The support assembly includes one or more work tool rail assemblies. The field engagement unit additionally includes one or more propulsion units which provide omnidirectional control of the field engagement unit. The field engagement unit additionally includes one or more work tool assemblies. The one or more work tool assemblies are actuatable along the one or more work tool rail assemblies. The farming system additionally includes a local controller. The local controller includes one or more processors configured to execute a set of program instructions stored in memory. The program instructions are configured to cause the one or more processors to control one or more components of the field engagement unit.         "
4023308,"

                    Plant growth substrate and process for using                
","
            A process and combination for improving the growth of plants and preventing the plant support medium from retaining too great a quantity of water. A foraminous body is placed in the bottom of the container and prior to the time it is placed therein, it is perforated to form cylindrical conduits vertically completely through the foraminous body wherein the perforations are about 1-5 mm in diameter and are spaced apart about 1-8 mm. Soil is placed on top of the foraminous body, a plant is germinated or planted, watered and fertilized to grow in the container. The water will be retained in the sponge-like foraminous body around the conduits and be available to the plant roots. The conduits themselves will be free of water and will provide a reservoir of oxygen for the roots.        "
10278357,"

                    Plants and seeds of hybrid corn variety CH850148                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH850148. The invention thus relates to the plants, seeds and tissue cultures of the variety CH850148, and to methods for producing a corn plant produced by crossing a corn plant of variety CH850148 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH850148.         "
10278352,"

                    Plants and seeds of hybrid corn variety CH192300                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH192300. The invention thus relates to the plants, seeds and tissue cultures of the variety CH192300, and to methods for producing a corn plant produced by crossing a corn plant of variety CH192300 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH192300.         "
10314271,"

                    Plants and seeks of hybrid corn variety CH603360                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH603360. The invention thus relates to the plants, seeds and tissue cultures of the variety CH603360, and to methods for producing a corn plant produced by crossing a corn plant of variety CH603360 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH603360.         "
10426114,"

                    Plants and seeds of hybrid corn variety CH871134                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH871134. The invention thus relates to the plants, seeds and tissue cultures of the variety CH871134, and to methods for producing a corn plant produced by crossing a corn plant of variety CH871134 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH871134.         "
10143159,"

                    Plants and seeds of hybrid corn variety CH668645                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH668645. The invention thus relates to the plants, seeds and tissue cultures of the variety CH668645, and to methods for producing a corn plant produced by crossing a corn plant of variety CH668645 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH668645.         "
10314272,"

                    Plants and seeds of hybrid corn variety CH880905                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH880905. The invention thus relates to the plants, seeds and tissue cultures of the variety CH880905, and to methods for producing a corn plant produced by crossing a corn plant of variety CH880905 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH880905.         "
9907285,"

                    Plants and seeds of hybrid corn variety CH867206                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH867206. The invention thus relates to the plants, seeds and tissue cultures of the variety CH867206, and to methods for producing a corn plant produced by crossing a corn plant of variety CH867206 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH867206.         "
10045504,"

                    Plants and seeds of hybrid corn variety CH281810                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH281810. The invention thus relates to the plants, seeds and tissue cultures of the variety CH281810, and to methods for producing a corn plant produced by crossing a corn plant of variety CH281810 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH281810.         "
7772464,"

                    Agronomically adapted alfalfa plants with high levels of somatic embryogenesis                
","
            The invention provides alfalfa plants having adaptation, productivity, winterhardiness, and disease resistance with high levels of somatic embryogenesis. Plants and plant parts of the invention are useful in the efficient development of transgenic alfalfa plants with adaptation, productivity, winterhardiness, and disease resistance.        "
5859353,"

                    Corn Inbred lines for dairy cattle feed                
","
            An inbred corn line designated AR5252bm3 is disclosed. AR5252bm3 is useful for producing F1 hybrid corn seed and plants therefrom. Such corn plants exhibit the brown midrib phenotype and yield a silage that, when fed to dairy cattle, increases milk production.        "
5977458,"

                    Corn inbred lines for dairy cattle feed                
","
            An inbred corn line designated AR5651bm3 is disclosed. AR5651bm3 is useful for priducing F1 hybrid corn seed and plants therefrom. Such corn plants exhibit the brown midrib phenotype and yield a silage that, when fed to dairy cattle, increases milk production.        "
5969222,"

                    Corn inbred lines for dairy cattle feed                
","
            An inbred corn line designated AR5153bm3 is disclosed. AR5153bm3 is useful for producing F1 hybrid corn seed and plants therefrom. Such corn plants exhibit the brown midrib phenotype and yield a silage that, when fed to dairy cattle, increases milk production.        "
6114609,"

                    Corn inbred lines for dairy cattle feed                
","
            An inbred corn line designated AR5253bm3 is disclosed. AR5253bm3 is useful for producing F1 hybrid corn seed and plants therefrom. Such corn plants exhibit the brown midrib phenotype and yield a silage that, when fed to dairy cattle, increases milk production.        "
5714670,"

                    Soybeans having low linolenic acid and low palmitic acid contents                
","
            A novel soybean seed and plant designated AX7777-7-30 having ATCC Accession No. 97616 and its descendents are provided. Such soybean seed contains an endogenous linolenic acid (C18:3) content in the vegetable oil at a low level of less than about 3 percent by weight (preferably less than about 2.5 percent) in combination with a reduced endogenous palmitic acid (C16:0) content of less than about 5 percent by weight (preferably less than about 4.5 percent) based upon the total fatty acid content. The soybean seed is capable upon germination of producing a plant that likewise forms seeds having an endogenous linolenic acid content in the vegetable oil of less than about 3.0 percent by weight (preferably less than about 2.5 percent) in combination with a reduced endogenous palmitic acid (C16:0) content of less than about 5 percent by weight (preferably less than about 4.5 percent) based upon the total fatty acid content. The linolenic acid and palmitic acid contents of the endogenously formed vegetable oil obtained from mature soybeans are determined by gas chromatography (as described).        "
5763745,"

                    Soybeans having low linolenic acid content and palmitic acid content of at least eleven percent                
","
            Methods are described for the production of soybean varieties and lines exhibiting linolenic acid contents of less than about 2.5% of the total fatty acid composition as determined by gas chromatography, preferably less than about 2.2% and, more preferably, less than about 1.9%, and in one aspect of the invention, soybean varieties and lines having the low linolenic acid characteristic and a stearic acid content of at least 20%, preferably at least 25%, and, more preferably, at least about 30%, and in a further aspect, soybean varieties and lines having the low linolenic acid content and a palmitic acid content of at least 11%, more preferably at least about 13 or 14%. In accordance with still further aspects of this invention, soybean lines are provided which exhibit a low linolenic acid content and an oleic acid content of at least about 60% of the total fatty acid composition, such lines may, if desired, also contain a palmitic acid content of less than about 6.0% and/or a stearic acid content of less than about 3.5%. There is also disclosed soybean lines having low linolenic acid contents and a palmitic acid content of less than about 5.0%, preferably less than about 4.0%.        "
10477756,"

                    Correcting agronomic data from multiple passes through a farmable region                
","
            Inaccurate agronomic data may be identified and corrected by obtaining agronomic data indicating areas of sub-regions of a farmable region and value for the sub-regions, wherein the value for each sub-region includes an aggregate value of an agronomic parameter for the sub-region and/or a ratio of the aggregate value to the area of the sub-region; identifying a part of a first sub-region that overlaps a part of a second sub-region; determining whether the second sub-region is associated with a first pass or a second pass by a sensor through the overlapping parts; and if the second sub-region is associated with the second pass, determining an adjusted value for the second sub-region based on the value for the first sub-region, the value for the second sub-region, the area of the first sub-region, the area of the second sub-region, and/or an area of the overlapping parts.         "
10319050,"

                    Systems for adjusting agronomic inputs using remote sensing, and related apparatus and methods                
","
            Methods, systems, and apparatus, including computer programs encoded on computer storage media for using remote sensing data to infer agronomic inputs to an agronomic simulation model.         "
7169982,"

                    Starch                
","
            This invention relates to a method of producing a starch with unique functionality in plants through mutableness, and/or using biotechnology, and/or breeding practices. Further the invention relates to the starch from maize plants and/or other plants which produce starch storing organs which contain low amylose starch which has an amylose content between 1.5% and 15% and preferably between 1.5% and 10% and most preferably 1.5 and 8%. The invention includes starch extracted from such grain due to at least one mutation induced by ethyl methanesulfonate. Additionally, the invention uses a biotechnology approach involving controlling the activity of the granule bound starch synthase enzyme in starch storing organ. The invention includes the use of the starch for its cooking, paste, and gel properties.        "
5332673,"

                    Application of native soil bacteria as selective biological control agents of the weeds downy brome, Japanese brome, and jointed goatgrass in wheat                
","
            Novel modified and unmodified soil and rhizo-plane bacterial strains are disclosed which are useful for the control of weeds (e.g., downy brome, Japanese brome, and jointed goatgrass) in the vicinity of wheat. The specific bacteria are identified as Pseudomonas putida (FH160), Enterobacter taylorae (FH650), and Xanthomonas maltophilia (FH131). A method of weed control using one or more of the bacterial strains is provided, which can be effected by spraying or direct soil application during planting of bacterial solutions. The strains can also be mixed with chemical herbicides to give enhanced weed control.        "
6147193,"

                    Soybean products with improved carbohydrate composition and soybean plants                
","
            There is provided soybean protein products of significantly lowerstachyose content as a function of an improved soybean having a seed stachyose content of less than 50 μmol/g. Improved soybean lines are provided as are methods of using such reduced stachyose soybeans.        "
6576035,"

                    Stabilized enhanced efficiency controllable release calcium cyanamide compositions                
","
            Calcium cyanamide compositions and methods for their use are disclosed. The compositions and methods stabilize active ionic compositions comprising calcium cyanamide and enhance the effectiveness of calcium cyanamide alone or synergistically in combination with nitrogen containing materials such as urea and organics, for example, manures. The compositions and methods also facilitate controllable site directed delivery of the contents of the stabilized compositions. The compositions and methods are effective for fertilizing, soil amending, metal stabilizing and odor and organism inhibition. The compositions are stable, easily calibrated, and non-clogging for spray delivery to target sites.        "
5157207,"

                    Modified plant containing a bacterial insculant                
","
            A method for the production of a plant of reduced stature is provided comprising the introduction of a bacterial cell into a seed or a plant, the bacterial cell being capable of replicating in the plant and of inducing a reduction in plant stature. A seed and a plant modified by introduction of such a bacterial cell are also provided.        "
5102904,"

                    N-oxygenated arylpyrrole insecticidal, acaricidal and nematicidal agents and use thereas                
","
            Novel N-oxygenated arylpyrrole compounds which are effective for the control of insects, acarids and nematodes are described. A method for the insecticidal, acaricidal and nematicidal use of said compounds and a method for the preparation of said compounds are presented.        "
6300282,"

                    Technique for reducing nitrogen leaching in soils and improving potato crop yield by application of surfactants to crop root zone                
","
            A preferred technique for increasing potato crop yields and/or minimizing nitrate leaching of potato crop acreage involves the application of surfactant at planting to the soil adjacent a seed potato. In an alternative method of the present invention, surfactant is applied after planting to the top or shoulder of the hill in which a potato plant is growing. The improved potato crop yields of the present invention are believed to result of the maintenance of soil moisture levels near the potato plant root zone and/or the prevention of nitrogen and other nutrient-leaching from the potato plant root zone.        "
9439385,"

                    Alfalfa plants having improved fast recovery after harvest and methods for producing same                
","
            The invention provides alfalfa plants having improved standability and/or fast recovery after spring green-up or after harvest and methods for producing such plants. Such alfalfa plants provide increased annual yield of high quality forage.         "
8198511,"

                    Maize having improved digestibility                
","
            The Invention relates to maize having a reduced level of CAD2 activity due to the presence of the delta-314 allele, and to the use thereof for silage.         "
4069614,"

                    Early growth alteration to increase corn grain yield                
","
            Corn grain yield can be increased without affecting grain quality by alteration of early plant growth. One particularly preferred technique of early plant growth alteration involves reducing the effective leaf area of a short-season hybrid growing in a full-season maturity zone. With optimization of early plant growth alteration of an appropriate hybrid in an appropriate maturity zone, corn grain yield increases in excess of 30% and even in excess of 75% can be otained.        "
5436386,"

                    Hybrid safflower production utilizing genetic dwarf male sterility                
","
            The invention is directed to the identification of a safflower gene that exhibits male sterility in combination with a morphologically identifiable dwarfism in the male sterile plant and to the production of hybrid safflower that uses this safflower gene.        "
5706603,"

                    Production method for corn with enhanced quality grain traits                
","
            A novel method of producing corn grain with enhanced quality traits including high oil content has been developed. Through pollination of male-sterile hybrid corn plants by nonisogenic corn plants possessing genes which control the expression of enhanced quality grain traits, grain is obtained possessing such traits much higher than would be expected for self- or cross-pollination. This method can be practiced by farmers using currently accepted farming practices to directly obtain high yields of high-oil corn grain, high-protein corn grain, and other valuable grain for animal feed and other products.        "
5710365,"

                    Soybean products with improved carbohydrate composition and soybean plants                
","
            There is provided soybean protein products of significantly lowerstachyose content as a function of an improved soybean having a seed stachyose content of less than 50 μmol/g. Improved soybean lines are provided as are methods of using such reduced stachyose soybeans.        "
4999945,"

                    Route to hybrid rice production                
","
            An improved procedure for forming F1 hybrid Oryza sativa plants (i.e., hybrid rice plants of the first filial generation) is provided which is capable of being economically implemented on a commercial scale. Plants of the seed and pollen parents each possess a combination of characteristics (as described) which readily facilitate cross-pollination in the absence of the use of labor intensive procedures such as the clippings of flag leaves. The seeds formed on each parent are recovered in bulk and are separated on the basis of a genetic marker. The hybrid rice plants of the F1 generation unlike those of the seed parent possess long flag leaves which extend upwardly to a greater maximum height than the tips of the panicles whereby photosynthesis can be accomplished on an efficient basis.        "
5038518,"

                    Process for the economical production of seeds capable of growing F1 hybrid cotton                
","
            An improved overall process is provided which makes possible the reliable production of seeds capable of growing F1 hybrid cotton plants on an economically advantageous basis. A cotton planting area is selected which is suitable for habitation by ground-dwelling wild bees. The population of ground-dwelling wild bees is encouraged through the non-use of an insecticide of at least one growing season. During an immediately following growing season a portion of the planting area is planted with a block of early-blossoming plants which provide a source of pollen and nectar for the ground-dwelling wild bees during the spring and early summer. Another nearby section of the planting area during the immediately following growing season is planted with a substantially random population of cytoplasmically male sterile cotton plants and male fertile cotton plants which are capable of restoring male fertility to the progeny of the cytoplasmically male sterile plants. No insecticide is applied to the cotton plants at least unit after seed set has occurred. Pollination of the cotton plants is accomplished during mid- to late-summer through pollen transfer by the ground-dwelling bees and cottonseeds are formed. The resulting cottonseeds next are harvested in bulk and include a substantial concentration of seeds capable of forming F1 hybrid cotton plants.        "
6051752,"

                    Genetic factor responsible for a defective endosperm phenotype in seeds, plants comprising said factor and their use in hybridization processes                
","
            The invention relates to a genetic male gametophytic factor capable, when expressed, of conferring a defective endosperm phenotype to seeds, said seeds being unable to germinate on their own. The invention also relates to the use of plants or part of plants comprising said factor for carrying out processes for obtaining hybrid seeds and plants.        "
PP15576,"

                    Bermudagrass hybrid named ‘Ozark’                
","
            The variety “Ozark” is a new and distinct hybrid bermudagrass variety. The plant was derived from an F1 hybrid cross of bermudagrass varieties A9959×“Coastal.” “Ozark” has relatively tall, upright growth and exhibits superior cold tolerance relative to previous bermudgrass varieties, yielding well in the northern part of the bermudagrass belt.        "
5372626,"

                    Fertilizer compositions for administering ionic metal microelements to plant roots                
","
            Metal ions selected from the group consisting of Fe+3, Mn+2, Cu+2 and Zn+2 are administered to plant roots in a composition comprising citric acid, whereas the molar ratio of citric acid to metal ions in this composition is about 0.8 to 2.5.        "
7968764,"

                    Methods for increasing the yield of fermentable sugars from plant stover                
","
            Methods for increasing yield of fermentable sugars from plant stover are provided. The methods include using plants homozygous for two brown midrib mutations, bm1 and bm3. The methods also include using plants homozygous for a mutation in a gene that results in reduced cinnamyl alcohol dehydrogenase activity, and a mutation in a gene that results in reduced 5 -hydroxyconiferaldehyde/5-hydroxyconiferyl alcohol O-methyltransferase activity. The methods also include using transgenic plants that have reduced cinnamyl alcohol dehydrogenase activity and reduced 5 -hydroxyconiferaldehyde/5-hydroxyconiferyl alcohol O-methyltransferase activity in comparison with wild-type plants.        "
5922935,"

                    Inbred corn plant 82DHB1 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 82DHB1. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 82DHB1, and to methods for producing a corn plant produced by crossing the inbred plant 82DHB1 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 82DHB1 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 82DHB1, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 82DHB1.        "
6072108,"

                    Inbred corn plant 09DSQ1 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 09DSQ1. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 09DSQ1, and to methods for producing a corn plant produced by crossing the inbred plant 09DSQ1 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 09DSQ1 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 09DSQ1, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 09DSQ1.        "
5936146,"

                    Inbred corn plant 79310J2 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 79310J2. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 79310J2, and to methods for producing a corn plant produced by crossing the inbred plant 79310J2 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 79310J2 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 79310J2, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 79310J2.        "
5912421,"

                    Inbred corn plant 91ISI6 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 91ISI6. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 91ISI6, and to methods for producing a corn plant produced by crossing the inbred plant 91ISI6 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 91ISI6 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 91ISI6, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 91ISI6.        "
5932788,"

                    Inbred corn plant 86ISI3 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 86ISI3. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 86ISI3, and to methods for producing a corn plant produced by crossing the inbred plant 86ISI3 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 86ISI3 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 86ISI3, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 86ISI3.        "
5962770,"

                    Inbred corn plant 91DHA1 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 91DHA1. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 91DHA1, and to methods for producing a corn plant produced by crossing the inbred plant 91DHA1 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 91DHA1 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 91DHA1, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 91DHA1.        "
5994631,"

                    Inbred corn plant WQDS2 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated WQDS2. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant WQDS2, and to methods for producing a corn plant produced by crossing the inbred plant WQDS2 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant WQDS2 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant WQDS2, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant WQDS2.        "
5965799,"

                    Inbred corn plant 91ISI4 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 91ISI4. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 91ISI4, and to methods for producing a corn plant produced by crossing the inbred plant 91ISI4 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 91ISI4 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 91ISI4, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 91ISI4.        "
5922936,"

                    Inbred corn plant 8M222 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 8M222. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 8M222, and to methods for producing a corn plant produced by crossing the inbred plant 8M222 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 8M222 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 8M222, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 8M222.        "
6111171,"

                    Inbred corn plant 90LCL6 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 90LCL6. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 90LCL6, and to methods for producing a corn plant produced by crossing the inbred plant 90LCL6 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 90LCL6 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 90LCL6, and also to the RFLP and genetic isozyme typing profiles of inbred corn plant 90LCL6.        "
7405346,"

                    Gene capable of imparting salt stress resistance                
","
            This invention provides a novel gene that can impart salt stress tolerance to plants for a long period of time and salt stress tolerant transgenic plants to which such gene has been introduced. Such novel gene encodes the following protein (a), (b), or (c), and such salt stress tolerant transgenic plant has such gene introduced therein: (a) a protein consisting of the amino acid sequence as shown in SEQ ID NO: 2 in the Sequence Listing; (b) a protein consisting of an amino acid sequence derived from the amino acid sequence as shown in SEQ ID NO: 2 in the Sequence Listing by deletion, substitution, or addition of one or several amino acid residues and having activity of imparting salt stress tolerance to plants; or (c) a protein consisting of an amino acid sequence derived from the amino acid sequence as shown in SEQ ID NO: 2 in the Sequence Listing by deletion, substitution, or addition of one or several amino acid residues and having UDP-glucose 4-epimerase activity.        "
9247689,"

                    Active management of plant canopy temperature as a tool for modifying plant metabolic activity                
","
            The water-deficit stress of plants or crops is managed using plant temperatures to maximize product quality. The temperature of the target plant is repeatedly measured over a period of interest, and after each measurement, the plant temperature is compared with a predetermined plant setpoint temperature associated with a desired water-deficit stress level, above which temperature the plant is deemed to be in an undesired metabolic state. If the measured plant temperature is greater than the setpoint temperature, and humidity is not restrictive to plant cooling, then irrigation can be triggered to retain the plant within the desired stressed level, as determined by the temperature of the plant. By this method, irrigation can be withheld to increase plant temperature or applied to reduce plant temperature. The temperature of the plant is thus continuously increased and decreased relative to a desired temperature value that is indicative of a desired water-deficit stress.         "
6815576,"

                    Non-dehiscent sesame variety S25                
","
            A non-dehiscent sesame (Sesamum indicum L.) designated S25 has been found. Its degree of shatter resistance, or seed retention, makes S25 suitable for mechanized harvesting.        "
7722695,"

                    Neem based composition for coating nitrogenous fertilizer                
","
            A neem based composition for coating nitrogenous fertilizer. The composition comprises 2-10 percent by weight neem extract, 10-60 percent by weight neem oil, 10-25 percent by weight binder and 25-50 percent by weight organic solvent. Also a method of making the composition by mixing the ingredients, a method of coating a nitrogenous fertilizer by mixing it with 0.5 to 1.0 percent by weight of the neem based composition and nitrogenous fertilizer coated with 0.5 to 1.0 percent by weight of the neem based composition.        "
10690605,"

                    Method of crude oil analysis                
","
            A method of directly analyzing an environmental sample, such as a crude oil sample, to simultaneously determine distillation ranges, identify elements therein, and/or identify impurities. The method includes performing multi-element scanning thermal analysis (MESTA) on the crude oil sample to obtain a thermogram of the elements within the crude oil sample, wherein peak information within the thermogram indicates presence of the elements, compounds, and/or impurities within the crude oil sample.         "
5795969,"

                    Soybean vegetable oil having elevated concentrations of both palmitic acid and stearic acid                
","
            A soybean vegetable oil obtained by crushing and extraction from mature soybean seeds is provided in which the endogenously formed concentrations of both palmitic acid (C16:0) and stearic acid (C18:0) are simultaneously elevated. Neither elevated saturated fatty acid concentration is negated by the expression of the other saturated fatty acid in the elevated concentration. The endogenously formed palmitic acid content is from about 14% to about 24% and the endogenously formed stearic acid content is from about 20% to about 30% by weight of the total fatty acid composition. In a preferred embodiment, the endogenously formed linolenic acid (C18:3) component of the soybean oil is no more than about 3% by weight of the total fatty acid composition.        "
6066785,"

                    Method for producing hybrid plants using fertility selective growth media                
","
            A method of producing hybrid plants involves inducing cross-pollination of self-pollinating species by selecting a female plant and a male plant having different genotypes, the female plant having a phenotype of sensitivity to a micronutrient deficiency, and the male plant having a phenotype of male fertility, growing the female plant to sexual maturity in a fertility-selective growth medium deficient for the micronutrient, to produce a plant having female fertility and male sterility, growing the male plant to sexual maturity to produce a plant having high male fertility, cross-pollinating the female plant with pollen from the male plant to produce cross-fertilization with essentially no self-fertilization, raising the female plant to produce hybrid seeds having genetic material from both parents, and harvesting the hybrid seeds. Fertility selective media can be identified by using a set of check genotypes with known responses to a micronutrient deficiency, choosing as the fertility-selective medium those that give desired differences in male sterility between the standard checks. The plants may be wheat and the growth medium may be deficient for boron. The method preferably comprises determining a correlation between boron content of the male reproductive organs by chemical analysis and observation of degrees of male sterility.        "
H002074,"

                    Fertile transgenic corn plants                
","
            Fertile transgenic Zea mays (corn) plants which stably express recombinant DNA which is heritable are provided wherein said DNA preferably comprises a recombinant gene which encodes a seed storage protein, so that the amino acid profile of the corn is improved.        "
