idx,title_raw,text_raw
7417181,"

                    Plants with increased phosphorous uptake                
","
            The invention provides plant acid phosphatase coding sequences. Also provided are constructs comprising these sequences, plants transformed therewith and methods of use thereof. In certain aspects of the invention, transgenic plants are provided exhibiting improved phosphorous utilization.        "
4704160,"

                    Combination fertilizer composition                
","
            Nitrogen containing fertilizers are combined with a plant growth regulator, of the type which retards gibberellin synthesis in plants, in a ratio of nitrogen to plant growth regulator of at least 40 to one. The resulting combination fertilizer composition, when applied to vegetation at the rate of 0.006 to 0.6 pounds per acre of plant growth regulator, delivers nutrients to plants in a fashion that more closely approximates their needs than any previously known plant nutrient compositions. Preferred plant growth regulators which operate by retarding gibberellin synthesis are paclobutrazol and flurprimidol which may be used as the only plant growth regulator in the combination fertilizer composition or together with a very small amount of a second plant growth regulator, such as mefluidide.        "
5158879,"

                    Hybrid rice production utilizing perennial male sterile rice plants                
","
            An improved process for the economical production of F1 hybrid Oryza sativa plants (i.e., hybrid rice plants of the first filial generation) is provided. Novel female fertile male sterile rice plants which are perennial and capable of retaining viability through the winter are planted in combination with annual female fertile male fertile restorer plants which are killed during the winter. Accordingly, the substantial expense of establishing the required male sterile plants at the beginning of each growing season effectively is eliminated. The seeds formed on the perennial male sterile plants are capable of forming annual male fertile F1 hybrid Oryza sativa plants. In preferred embodiments additional properties are incorporated into the parent rice plants (as described) which further enhance the F1 seed production.        "
5304722,"

                    Hybrid rice production utilizing perennial male sterile rice plants                
","
            An improved process for the economical production of F1 hybrid Oryza sativa plants (i.e., hybrid rice plants of the first filial generation) is provided. Novel female fertile male sterile rice plants which are perennial and capable of retaining viability through the winter are planted in combination with annual female fertile male fertile restorer plants which are killed during the winter. Accordingly, the substantial expense of establishing the required male sterile plants at the beginning of each growing season effectively is eliminated. The seeds formed on the perennial male sterile plants are capable of forming annual male fertile F1 hybrid Oryza sativa plants. In preferred embodiments additional properties are incorporated into the parent rice plants (as described) which further enhance the F1 seed production.        "
6248694,"

                    Plant growth regulator compositions                
","
            The invention provides novel mepiquat plant growth regulator compositions which have improved hygroscopicity and corrosion characteristics. The novel mepiquat plant growth regulator compositions of the invention can be readily prepared from technical mepiquat chlorid inter alia by electrochemical ion exchange processes or by quaternization of N-methylpiperidine with dimethylcarbonate as starting material.        "
8594897,"

                    Variable product agrochemicals application management                
","
            Methods and products are provided for facilitating application of variable-product agrochemicals, such as fertilizer, to an application area, such as a field. The fertilizer or agrochemical may include a single fertilizer or agrochemical type or a mixture. In one embodiment, a fertilizer-application area is divided into application cells, and a fertilizer product is determined for each cell, based on zones of the application area with a similar characteristic, such as topographic wetness index levels. Based on a determined product for each cell, instructions for controlling an agrochemical applicator are automatically generated.         "
8565546,"

                    Image denoising device                
","
            An image processing device comprises a store (110) for receiving image data (8) with a pixel identifier and at least one piece of associated intensity data and a pilot (100) which is provided to call a reduction unit (120) with pixels to be weighted and, for each pixel, in order to define a first neighborhood and a plurality of second neighborhoods with a neighborhood selection unit (130), in order to obtain a weighting value for the second neighborhood with a weighting unit (140) with the first neighborhood and a neighborhood among the plurality of second neighborhoods, in order to define each time a piece of weighted intensity data of a working pixel as the weighting value of the second neighborhood multiplied by the intensity data of the associated working pixel, and in order to define a piece of weighted intensity data of the pixel to be weighted by adding each of the pieces of weighted intensity data of a working pixel. The weighting unit (140) is provided to calculate the distance between first and second neighborhoods on the basis of a sum, where each square of the difference between the respective intensity data of these neighborhoods is modulated by a quantity which is inversely proportional to the intensity data in the second neighborhood.         "
9884792,"

                    Urea-based fertilizer composition and a process thereof                
","
            A urea-based slow-release fertilizer composition comprising an alkaline oil component and a urea component, wherein, the alkaline oil component is coated on the urea component, such that the ratio of the alkaline oil component to the urea component is in the range of 0.01:100 to 0.1:100. The fertilizer is cost-effective, easy-to-use, and its quality is maintained during storage and transport.         "
7816590,"

                    Plants and seeds of corn variety CV338423                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV338423. The invention thus relates to the plants, seeds and tissue cultures of the variety CV338423, and to methods for producing a corn plant produced by crossing a corn plant of variety CV338423 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV338423 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV338423.        "
7759563,"

                    Plants and seeds of corn variety CV875318                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV875318. The invention thus relates to the plants, seeds and tissue cultures of the variety CV875318, and to methods for producing a corn plant produced by crossing a corn plant of variety CV875318 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV875318 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV875318.        "
7745707,"

                    Plants and seeds of corn variety CV443328                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV443328. The invention thus relates to the plants, seeds and tissue cultures of the variety CV443328, and to methods for producing a corn plant produced by crossing a corn plant of variety CV443328 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV443328 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV443328.        "
6311695,"

                    Method of treating tobacco to reduce nitrosamine content, and products produced thereby                
","
            Methods of reducing the content of and preventing formation of carcinogenic nitrosamines in harvested leafy plants such as tobacco and marijuana, are disclosed. The methods are directed to subjecting the plant to microwave and/or higher frequency radiation, at appropriate times in the cure cycle. With tobacco, products suitable for human consumption, such as cigarettes, cigars, etc., can be made in accordance with the present invention, having contents of tobacco-specific nitrosamines on a par with fresh-cut, green tobacco. In preferred embodiments, the resultant tobacco products are dried, golden-yellow leaves having almost negligible amounts of the known carcinogens NNN and NNK, in comparison to conventionally cured tobacco.        "
9975816,"

                    Competitive and effective bacterial strains                
","
            According to the present invention new isolates of bacterial strains have been shown to possess unique properties. These bacterial strains are plant growth-promoting rhizobacterium (PGPR), posses an enhanced competitive advantage at colonizing leguminous plants, and enhance the overall performance of leguminous plant growth. Further still, the present invention discloses a novel method for screening and selecting bacterial strains having the aforementioned beneficial characteristics.         "
5928406,"

                    Conversion of metal oxidation states by phytoreduction                
","
            The present invention provides a method for remediating soil contaminated with Cr(VI) by reducing the Cr(VI) to Cr(III) in the soil. The method involves contacting the contaminated soil with a plant that accomplishes the reduction. Removal of the plant from the environment is not required; in fact, preferred embodiments of the invention involve plowing the plant back into the soil environment and replanting the soil.        "
8735690,"

                    Maize variety and method of production                
","
            The disclosure relates to a maize plant, seed, variety, and hybrid. More specifically, the disclosure relates to a maize plant containing a Cal-1 allele, whose expression results in increased cell wall-derived glucan content in the maize plant. The disclosure also relates to crossing inbreds, varieties, and hybrids containing the Cal-1 allele to produce novel types and varieties of maize plants.         "
6365806,"

                    Inbred corn plant 94INK1A and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 94INK1A. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 94INK1A, and to methods for producing a corn plant produced by crossing the inbred corn plant 94INK1A with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 94INK1A with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 94INK1A, and also to the SSR and genetic isozyme typing profiles of inbred corn plant 94INK1A.        "
6492581,"

                    Plants and seeds of corn variety I362697                
","
            According to the invention, there is provided seed and plants of the corn variety designated I362697. This invention thus relates to the plants, seeds and tissue cultures of the variety I362697, and to methods for producing a corn plant produced by crossing a corn plant of variety I362697 with itself or with another corn plant, such as a plant of another variety. This invention further relates to corn seeds and plants produced by crossing plants of variety I362697 with plants of another variety, such as another inbred line, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of plants of variety I362697, and also to the SSR and isozyme typing profiles of corn variety I362697.        "
6455764,"

                    Inbred corn plant WQDS7 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated WQDS7. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant WQDS7, and to methods for producing a corn plant produced by crossing the inbred corn plant WQDS7 with itself or with another corn plant, such as another inbred, This invention further relates to corn seeds and plants produced by crossing the inbred plant WQDS7 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant WQDS7, and also to the SSR and genetic isozyme typing profiles of inbred corn plant WQDS7.        "
6469235,"

                    Inbred corn plant 3327 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated 3327. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant 3327, and to methods for producing a corn plant produced by crossing the inbred corn plant 3327 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant 3327 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant 3327, and also to the SSR and genetic isozyme typing profiles of inbred corn plant 3327.        "
6452075,"

                    Inbred corn plant GF6151 and seeds thereof                
","
            According to the invention, there is provided an inbred corn plant designated GF6151. This invention thus relates to the plants, seeds and tissue cultures of the inbred corn plant GF6151, and to methods for producing a corn plant produced by crossing the inbred corn plant GF6151 with itself or with another corn plant, such as another inbred. This invention further relates to corn seeds and plants produced by crossing the inbred plant GF6151 with another corn plant, such as another inbred, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of the inbred corn plant GF6151, and also to the SSR and genetic isozyme typing profiles of inbred corn plant GF6151.        "
9125357,"

                    Methods for the commercial production of transgenic plants                
","
            Compositions and methods for producing a crop having a predetermined level of at least one primary trait of interest are provided. The compositions comprise seeds and plants exhibiting a primary trait of interest. Primary traits include traits that improve or otherwise facilitate the conversion of harvested plant material into a commercially useful product. The predetermined level of the primary trait is obtained by blending harvested plant material from at least two varieties of plants, wherein at least one of the varieties exhibits the primary trait. The blend can be customized for use in a variety of commercially important industrial or agricultural downstream uses.         "
7847149,"

                    Non-dehiscent sesame variety sesaco 30                
","
            Improved non-dehiscent sesame (Sesamum indicum L.) designated Sesaco 30 (S30) is herein disclosed. Its degree of shatter resistance, or seed retention, makes S30 suitable for mechanized harvesting.        "
7148403,"

                    Non-dehiscent sesame variety S28                
","
            A non-dehiscent sesame (Sesamum indicum L.) designated S28 has been found. Its degree of shatter resistance, or seed retention, makes S28 suitable for mechanized harvesting.        "
7332652,"

                    Non-dehiscent sesame variety Sesaco 29                
","
            A non-dehiscent sesame (Sesamum indicum L.) designated Sesaco 29 (S29) has been found. Its degree of shatter resistance, or seed retention, makes S29 suitable for mechanized harvesting.        "
7855317,"

                    Non-dehiscent sesame variety Sesaco 32                
","
            Improved non-dehiscent sesame (Sesamum indicum L.) designated Sesaco 32 (S32) is herein disclosed. Its degree of shatter resistance, or seed retention, makes S32 suitable for mechanized harvesting.        "
7208318,"

                    Method for producing plants with suppressed photorespiration and improved CO2 fixation                
","
            The invention relates to a method for the production of plants with suppressed photo-respiration and improved CO2 fixation. In particular, the invention relates to a re-use of phosphoglycolate produced in photorespiration. The reaction product will be converted to a component that may be reintegrated into the plant assimilatory metabolism inside the chloroplast. This is accomplished by the transfer of genes derived from glycolate-utilizing pathways from bacteria, algae, plants and/or animals including humans into the plant nuclear and/or plastidial genome. The method of the invention leads to a reduction of photorespiration in C3 plants and by this will be of great benefit for food production especially but not exclusively under non-favourable growth conditions.        "
5712107,"

                    Substitutes for modified starch and latexes in paper manufacture                
","
            The present invention provides methods of making paper utilizing glucans, produced by the glucosyltransferase C enzyme of the species Streptococcus mutans, instead of modified starches. The present glucans are functionally similar to the hydroxethyl modified starch and are particularly useful in the coating step of paper manufacture. The present glucans also exhibit thermoplastic properties and impart gloss to the paper during the coating step.        "
9877445,"

                    Use of the naked-tufted mutant in upland cotton to improve fiber quality, increase seed oil content, increase ginning efficiency, and reduce the cost of delinting                
","
            Described is a naked-tufted seed mutant line of Gossypium hirsutum L., developed from lines initially produced by chemical mutagenesis, which significantly reduces the formation of linters on the surface of the cotton seed. In a preferred embodiment, the lines carrying the naked seed mutation have reduced seed coat neps, reduced short fiber content, improved yarn quality, increased seed oil content, and improved AFIS fiber maturity. The naked-tufted seed of the mutant line significantly reduces the time and energy required for ginning, oil extraction, and reduces the need to delint the cotton seed prior to planting. In a preferred embodiment, the mutant is incorporated into a well-adapted commercial cultivar of upland cotton.         "
7547827,"

                    Plants and seeds of corn variety CV728154                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV728154. The invention thus relates to the plants, seeds and tissue cultures of the variety CV728154, and to methods for producing a corn plant produced by crossing a corn plant of variety CV728154 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV728154 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV728154.        "
7615696,"

                    Plants and seeds of hybrid corn variety CH160029                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH160029. The invention thus relates to the plants, seeds and tissue cultures of the variety CH160029, and to methods for producing a corn plant produced by crossing a corn plant of variety CH160029 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH160029.        "
7507880,"

                    Plants and seeds of corn variety I281779                
","
            According to the invention, there is provided seed and plants of the corn variety designated I281779. The invention thus relates to the plants, seeds and tissue cultures of the variety I281779, and to methods for producing a corn plant produced by crossing a corn plant of variety I281779 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I281779 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I281779.        "
7629515,"

                    Plants and seeds of corn variety LH401RR2                
","
            According to the invention, there is provided seed and plants of the corn variety designated LH401RR2. The invention thus relates to the plants, seeds and tissue cultures of the variety LH401RR2, and to methods for producing a corn plant produced by crossing a corn plant of variety LH401RR2 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety LH401RR2 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety LH401RR2.        "
7592525,"

                    Plants and seeds of hybrid corn variety CH382226                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH382226. The invention thus relates to the plants, seeds and tissue cultures of the variety CH382226, and to methods for producing a corn plant produced by crossing a corn plant of variety CH382226 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH382226.        "
7807904,"

                    Plants and seeds of hybrid corn variety CH744092                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH744092. The invention thus relates to the plants, seeds and tissue cultures of the variety CH744092, and to methods for producing a corn plant produced by crossing a corn plant of variety CH744092 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH744092.        "
7592521,"

                    Plants and seeds of hybrid corn variety CH890240                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH890240. The invention thus relates to the plants, seeds and tissue cultures of the variety CH890240, and to methods for producing a corn plant produced by crossing a corn plant of variety CH890240 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH890240.        "
7217873,"

                    Plants and seeds of corn variety I135168                
","
            According to the invention, there is provided seed and plants of the corn variety designated I135168. The invention thus relates to the plants, seeds and tissue cultures of the variety I135168, and to methods for producing a corn plant produced by crossing a corn plant of variety I135168 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I135168 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I135168.        "
7358427,"

                    Plants and seeds of hybrid corn variety CH560027                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH560027. The invention thus relates to the plants, seeds and tissue cultures of the variety CH560027, and to methods for producing a corn plant produced by crossing a corn plant of variety CH560027 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH560027.        "
7157628,"

                    Plants and seeds of variety I322683                
","
            According to the invention, there is provided seed and plants of the corn variety designated I322683. This invention thus relates to the plants, seeds and tissue cultures of the variety I322683, and to methods for producing a corn plant produced by crossing a corn plant of variety I322683 with itself or with another corn plant, such as a plant of another variety. This invention further relates to corn seeds and plants produced by crossing plants of variety I322683 with plants of another variety, such as another inbred line, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of plants of variety I322683, and also to the SSR profiles of corn variety I322683.        "
7511202,"

                    Plants and seeds of corn variety I219358                
","
            According to the invention, there is provided seed and plants of the corn variety designated I219358. The invention thus relates to the plants, seeds and tissue cultures of the variety I219358, and to methods for producing a corn plant produced by crossing a corn plant of variety I219358 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I219358 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I219358.        "
7531725,"

                    Plants and seeds of variety I180421                
","
            According to the invention, there is provided seed and plants of the corn variety designated I180421. This invention thus relates to the plants, seeds and tissue cultures of the variety I180421, and to methods for producing a corn plant produced by crossing a corn plant of variety I180421 with itself or with another corn plant, such as a plant of another variety. This invention further relates to corn seeds and plants produced by crossing plants of variety I180421 with plants of another variety, such as another inbred line, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of plants of variety I180421, and also to the SSR profiles of corn variety I180421.        "
7718859,"

                    Plants and seeds of corn variety CV391950                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV391950. The invention thus relates to the plants, seeds and tissue cultures of the variety CV391950, and to methods for producing a corn plant produced by crossing a corn plant of variety CV391950 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV391950 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV391950.        "
7786359,"

                    Plants and seeds of corn variety CV602114                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV602114. The invention thus relates to the plants, seeds and tissue cultures of the variety CV602114, and to methods for producing a corn plant produced by crossing a corn plant of variety CV602114 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV602114 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV602114.        "
7642432,"

                    Plants and seeds of corn variety CV035322                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV035322. The invention thus relates to the plants, seeds and tissue cultures of the variety CV035322, and to methods for producing a corn plant produced by crossing a corn plant of variety CV035322 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV035322 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV035322.        "
7521607,"

                    Plants and seeds of corn variety I291623                
","
            According to the invention, there is provided seed and plants of the corn variety designated I291623. The invention thus relates to the plants, seeds and tissue cultures of the variety I291623, and to methods for producing a corn plant produced by crossing a corn plant of variety I291623 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I291623 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I291623.        "
7872178,"

                    Plants and seeds of hybrid corn variety CH929154                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH929154. The invention thus relates to the plants, seeds and tissue cultures of the variety CH929154, and to methods for producing a corn plant produced by crossing a corn plant of variety CH929154 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH929154.        "
7678966,"

                    Plants and seeds of corn variety CV591539                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV591539. The invention thus relates to the plants, seeds and tissue cultures of the variety CV591539, and to methods for producing a corn plant produced by crossing a corn plant of variety CV591539 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV591539 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV591539.        "
7737343,"

                    Plants and seeds of hybrid corn variety CH939349                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH939349. The invention thus relates to the plants, seeds and tissue cultures of the variety CH939349, and to methods for producing a corn plant produced by crossing a corn plant of variety CH939349 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH939349.        "
7781650,"

                    Plants and seeds of corn variety CV202909                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV202909. The invention thus relates to the plants, seeds and tissue cultures of the variety CV202909, and to methods for producing a corn plant produced by crossing a corn plant of variety CV202909 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV202909 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV202909.        "
7339098,"

                    Plants and seeds of corn variety I210096                
","
            According to the invention, there is provided seed and plants of the corn variety designated I210096. The invention thus relates to the plants, seeds and tissue cultures of the variety I210096, and to methods for producing a corn plant produced by crossing a corn plant of variety I210096 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I210096 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I210096.        "
7335826,"

                    Plants and seeds of corn variety I286375                
","
            According to the invention, there is provided seed and plants of the corn variety designated I286375. The invention thus relates to the plants, seeds and tissue cultures of the variety I286375, and to methods for producing a corn plant produced by crossing a corn plant of variety I286375 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I286375 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I286375.        "
7208661,"

                    Plants and seeds of corn variety I062695                
","
            According to the invention, there is provided seed and plants of the corn variety designated I062695. The invention thus relates to the plants, seeds and tissue cultures of the variety I062695, and to methods for producing a corn plant produced by crossing a corn plant of variety I062695 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I062695 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I062695.        "
7253346,"

                    Plants and seeds of variety I116412                
","
            According to the invention, there is provided seed and plants of the corn variety designated I116412. This invention thus relates to the plants, seeds and tissue cultures of the variety I116412, and to methods for producing a corn plant produced by crossing a corn plant of variety I116412 with itself or with another corn plant, such as a plant of another variety. This invention further relates to corn seeds and plants produced by crossing plants of variety I116412 with plants of another variety, such as another inbred line, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of plants of variety I116412, and also to the genetic marker profiles of corn variety I116412.        "
7417182,"

                    Plants and seeds of corn variety CV082228                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV082228. The invention thus relates to the plants, seeds and tissue cultures of the variety CV082228, and to methods for producing a corn plant produced by crossing a corn plant of variety CV082228 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV082228 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV082228.        "
7183471,"

                    Plants and seeds of corn variety I000091                
","
            According to the invention, there is provided seed and plants of the corn variety designated I000091. The invention thus relates to the plants, seeds and tissue cultures of the variety I000091, and to methods for producing a corn plant produced by crossing a corn plant of variety I000091 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I000091 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I000091.        "
7186900,"

                    Plants and seeds of variety I156024                
","
            According to the invention, there is provided seed and plants of the corn variety designated I156024. This invention thus relates to the plants, seeds and tissue cultures of the variety I156024, and to methods for producing a corn plant produced by crossing a corn plant of variety I156024 with itself or with another corn plant, such as a plant of another variety. This invention further relates to corn seeds and plants produced by crossing plants of variety I156024 with plants of another variety, such as another inbred line, and to crosses with related species. This invention further relates to the inbred and hybrid genetic complements of plants of variety I156024.        "
7208662,"

                    Plants and seeds of corn variety I285302                
","
            According to the invention, there is provided seed and plants of the corn variety designated I285302. The invention thus relates to the plants, seeds and tissue cultures of the variety I285302, and to methods for producing a corn plant produced by crossing a corn plant of variety I285302 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I285302 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I285302.        "
7417183,"

                    Plants and seeds of hybrid corn variety CH654387                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH654387. The invention thus relates to the plants, seeds and tissue cultures of the variety CH654387, and to methods for producing a corn plant produced by crossing a corn plant of variety CH654387 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH654387.        "
7247777,"

                    Plants and seeds of hybrid corn variety CH520994                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH520994. The invention thus relates to the plants, seeds and tissue cultures of the variety CH520994, and to methods for producing a corn plant produced by crossing a corn plant of variety CH520994 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH520994.        "
7423207,"

                    Plants and seeds of corn variety EX6389                
","
            According to the invention, there is provided seed and plants of the corn variety designated EX6389. The invention thus relates to the plants, seeds and tissue cultures of the variety EX6389, and to methods for producing a corn plant produced by crossing a corn plant of variety EX6389 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety EX6389 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety EX6389.        "
7547826,"

                    Plants and seeds of corn variety CV619952                
","
            According to the invention, there is provided seed and plants of the corn variety designated CV619952. The invention thus relates to the plants, seeds and tissue cultures of the variety CV619952, and to methods for producing a corn plant produced by crossing a corn plant of variety CV619952 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV619952 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV619952.        "
7232943,"

                    Plants and seeds of corn variety I133314                
","
            According to the invention, there is provided seed and plants of the corn variety designated I133314. The invention thus relates to the plants, seeds and tissue cultures of the variety I133314, and to methods for producing a corn plant produced by crossing a corn plant of variety I133314 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I133314 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I133314.        "
7297848,"

                    Plants and seeds of corn variety I060062                
","
            According to the invention, there is provided seed and plants of the corn variety designated I060062. The invention thus relates to the plants, seeds and tissue cultures of the variety I060062, and to methods for producing a corn plant produced by crossing a corn plant of variety I060062 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I060062 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I060062.        "
7541523,"

                    Plants and seeds of corn variety I029427                
","
            According to the invention, there is provided seed and plants of the corn variety designated I029427. The invention thus relates to the plants, seeds and tissue cultures of the variety I029427, and to methods for producing a corn plant produced by crossing a corn plant of variety I029427 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I029427 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I029427.        "
7381869,"

                    Plants and seeds of corn variety I006234                
","
            According to the invention, there is provided seed and plants of the corn variety designated I006234. The invention thus relates to the plants, seeds and tissue cultures of the variety I006234, and to methods for producing a corn plant produced by crossing a corn plant of variety I006234 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety I006234 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety I006234.        "
